BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1453733,3675735,2222002,78957,2960759
2,4669315,6657399,1988084,78957,3099192
3,7656783,9525314,1868531,78957,3141173
4,10599850,12527880,1928030,78957,3141103
5,13520583,15370357,1849774,78957,3141296
6,16327364,18197518,1870154,78957,3141171
7,19056112,20922163,1866051,78957,3141239
8,21889207,23773448,1884241,78957,3141094
9,24636585,26460858,1824273,78957,3141376
10,27322883,29208957,1886074,78957,3141511
11,30067785,31955973,1888188,78957,3141402
12,32866338,34739773,1873435,78957,3141401
13,35762366,37687634,1925268,78957,3194087
14,38701874,40620968,1919094,78957,3299259
15,41634062,43568138,1934076,78957,3299299
16,44502018,46470594,1968576,78957,3299108
17,47421992,49316950,1894958,78957,3299123
18,50244500,52165723,1921223,78957,3299078
19,53225695,55170284,1944589,78957,3299388
20,56128363,58073158,1944795,78957,3299093
21,59008913,60950984,1942071,78957,3298909
22,61880648,63814086,1933438,78957,3299227
23,64768882,66725377,1956495,78957,3299183
24,67656012,69610765,1954753,78957,3298990
25,70541195,72493736,1952541,78957,3299094
26,73488419,75549963,2061544,78957,3299265
27,76515226,78476030,1960804,78957,3299148
28,79415802,81338337,1922535,78957,3299230
29,82283164,84178974,1895810,78957,3299219
30,85130661,87060142,1929481,78957,3299090
31,88066899,90043837,1976938,78957,3299343
32,91060882,93039316,1978434,78957,3299481
33,93062613,93064631,2018,5,711
