BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,103975,113774,9799,170,6056
2,160841,169728,8887,170,6263
3,205653,215062,9409,170,6262
4,244323,256702,12379,170,6261
5,286141,294835,8694,170,6263
6,322494,332345,9851,170,6324
7,364995,373192,8197,170,6600
8,399719,408725,9006,170,6605
9,430138,437440,7302,170,6602
10,458665,467852,9187,170,6600
11,486424,493753,7329,170,6593
12,512295,519298,7003,170,6604
13,537482,544560,7078,170,6605
14,562619,582069,19450,170,6597
15,614310,619618,5308,170,6602
16,639268,647232,7964,170,6596
17,661951,664243,2292,8,794
