BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15625845,45729233,30103388,1223170,48879695
2,63852301,94285151,30432850,1223170,51101669
3,112437321,142739137,30301816,1223170,51101842
4,160613402,190680998,30067596,1223170,51101574
5,208568988,238660696,30091708,1223170,51101296
6,256851448,287126336,30274888,1223170,51103156
7,304911265,335211019,30299754,1223170,51068888
8,352695418,382987328,30291910,1223170,50866147
9,404343141,434858082,30514941,1223170,56922704
10,454956805,485203553,30246748,1223170,58207424
11,504741522,534969486,30227964,1223170,58206579
12,553520054,583664356,30144302,1223170,58206279
13,602735332,632883935,30148603,1223170,58205566
14,651632060,681830848,30198788,1223170,58061685
15,699747696,729832836,30085140,1223170,57701308
16,748000485,778058635,30058150,1223170,57700116
17,778099463,778101633,2170,3,643
