BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2208787,6364835,4156048,157914,6059433
2,8439860,12308041,3868181,157914,6281758
3,14194991,18038316,3843325,157914,6281949
4,19862373,23594155,3731782,157914,6281815
5,25407056,29125959,3718903,157914,6282369
6,30909078,34683975,3774897,157914,6282285
7,36715774,40471330,3755556,157914,6492828
8,42475547,46289701,3814154,157914,6597889
9,48085584,51914751,3829167,157914,6597683
10,53901203,57681036,3779833,157914,6597963
11,59518419,63395244,3876825,157914,6597618
12,65252826,69066142,3813316,157914,6597655
13,70853854,74679708,3825854,157914,6597841
14,76468455,80298468,3830013,157914,6597860
15,82080341,85892991,3812650,157914,6597791
16,87808881,91659459,3850578,157914,6598306
17,91692765,91694964,2199,5,711
