BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,75106,81306,6200,85,3200
2,117474,122981,5507,85,3374
3,156108,161963,5855,85,3390
4,183063,191093,8030,85,3391
5,217610,223150,5540,85,3391
6,244131,249774,5643,85,3389
7,272070,278569,6499,85,3387
8,299990,306222,6232,85,3392
9,324725,330152,5427,85,3392
10,347220,352252,5032,85,3389
11,370042,375069,5027,85,3397
12,395153,400299,5146,85,3445
13,420058,425376,5318,85,3555
14,451890,457131,5241,85,3563
15,474731,480346,5615,85,3560
16,496478,501819,5341,85,3563
17,517936,523559,5623,85,3565
18,538480,544171,5691,85,3555
19,559330,563064,3734,85,3561
20,578220,584001,5781,85,3557
21,597977,603664,5687,85,3559
22,617460,620974,3514,85,3552
23,638365,643989,5624,85,3572
24,660472,666299,5827,85,3550
25,679965,685105,5140,85,3560
26,698731,704465,5734,85,3563
27,718442,721988,3546,85,3553
28,735906,741859,5953,85,3562
29,755807,759320,3513,85,3561
30,773347,779706,6359,85,3559
31,793047,796804,3757,85,3558
32,810036,816384,6348,85,3556
33,829394,831545,2151,8,794
