BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,68930,75165,6235,85,3200
2,111595,117193,5598,85,3374
3,153389,159180,5791,85,3390
4,180685,188690,8005,85,3391
5,213403,219240,5837,85,3391
6,240480,246709,6229,85,3389
7,269795,276129,6334,85,3387
8,297842,303935,6093,85,3392
9,322007,327426,5419,85,3392
10,344267,349462,5195,85,3389
11,367337,373304,5967,85,3397
12,393235,398248,5013,85,3445
13,420874,426144,5270,85,3555
14,446441,451733,5292,85,3563
15,467676,474842,7166,85,3560
16,490424,495725,5301,85,3563
17,512763,518305,5542,85,3565
18,533542,541841,8299,85,3555
19,557098,562502,5404,85,3561
20,580821,584445,3624,85,3557
21,598702,608741,10039,85,3559
22,623155,633836,10681,85,3552
23,652511,658990,6479,85,3572
24,673898,679522,5624,85,3550
25,693593,697314,3721,85,3560
26,711653,725924,14271,85,3563
27,740933,750991,10058,85,3553
28,765171,776063,10892,85,3562
29,793447,796895,3448,85,3561
30,811302,817944,6642,85,3559
31,831731,835133,3402,85,3558
32,848385,859796,11411,85,3556
33,872705,884793,12088,8,794
