BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,110775,120708,9933,170,6056
2,167979,176960,8981,170,6263
3,218224,227573,9349,170,6262
4,257272,269649,12377,170,6261
5,299195,309276,10081,170,6263
6,335499,344700,9201,170,6324
7,377341,387091,9750,170,6600
8,412588,421725,9137,170,6605
9,442870,452863,9993,170,6602
10,476873,484802,7929,170,6600
11,503454,510817,7363,170,6593
12,529473,537026,7553,170,6604
13,555061,562721,7660,170,6605
14,581194,589510,8316,170,6597
15,613347,621089,7742,170,6602
16,644746,652337,7591,170,6596
17,665523,669044,3521,8,794
