BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2183076,6179960,3996884,157914,6059433
2,8311740,12210798,3899058,157914,6281758
3,14220853,17979324,3758471,157914,6281949
4,19873908,23574193,3700285,157914,6281815
5,25432153,29122680,3690527,157914,6282369
6,30972390,34680085,3707695,157914,6282285
7,36825040,40602132,3777092,157914,6492828
8,42653325,46469963,3816638,157914,6597889
9,48262271,52078335,3816064,157914,6597683
10,54009051,57799803,3790752,157914,6597963
11,59610648,63440540,3829892,157914,6597618
12,65335731,69085619,3749888,157914,6597655
13,70865390,74694398,3829008,157914,6597841
14,76464353,80363622,3899269,157914,6597860
15,82138547,85933553,3795006,157914,6597791
16,87847133,91651317,3804184,157914,6598306
17,91677501,91679761,2260,5,711
