BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,89086,99626,10540,170,6056
2,152946,160752,7806,170,6263
3,200777,208256,7479,170,6262
4,238609,249904,11295,170,6261
5,280569,288131,7562,170,6263
6,315981,324054,8073,170,6324
7,348261,355047,6786,170,6600
8,381111,387135,6024,170,6605
9,408361,414072,5711,170,6602
10,434373,440662,6289,170,6600
11,459752,464742,4990,170,6593
12,482313,488960,6647,170,6604
13,506937,511785,4848,170,6605
14,531100,537728,6628,170,6597
15,555604,560343,4739,170,6602
16,578919,584370,5451,170,6596
17,594479,596543,2064,8,794
