BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2190549,6428185,4237636,157914,6059433
2,8505524,12400808,3895284,157914,6281758
3,14271894,18031190,3759296,157914,6281949
4,19848446,23600406,3751960,157914,6281815
5,25415954,29219796,3803842,157914,6282369
6,31015690,34803456,3787766,157914,6282285
7,36873448,40734113,3860665,157914,6492828
8,42679706,46575890,3896184,157914,6597889
9,48350200,52351012,4000812,157914,6597683
10,54374906,58406258,4031352,157914,6597963
11,60257526,64106544,3849018,157914,6597618
12,65900226,69805502,3905276,157914,6597655
13,71595229,75525206,3929977,157914,6597841
14,77334956,81166825,3831869,157914,6597860
15,82986188,86943743,3957555,157914,6597791
16,88909412,92840706,3931294,157914,6598306
17,92866541,92868682,2141,5,711
