BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2209298,6298919,4089621,157914,6059433
2,8382184,12297336,3915152,157914,6281758
3,14171446,17937146,3765700,157914,6281949
4,19744567,23691793,3947226,157914,6281815
5,25498836,29171510,3672674,157914,6282369
6,30931688,34698856,3767168,157914,6282285
7,36647601,40464730,3817129,157914,6492828
8,42515584,46415809,3900225,157914,6597889
9,48202097,52120181,3918084,157914,6597683
10,54087599,57891079,3803480,157914,6597963
11,59713199,63547521,3834322,157914,6597618
12,65394871,69274759,3879888,157914,6597655
13,71072770,74948765,3875995,157914,6597841
14,76735157,80564609,3829452,157914,6597860
15,82351786,86187961,3836175,157914,6597791
16,88099574,91936159,3836585,157914,6598306
17,91963029,91967153,4124,5,711
