BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1418946,3588128,2169182,78957,2960759
2,4630459,6633403,2002944,78957,3099192
3,7690995,9549463,1858468,78957,3141173
4,10611045,12476097,1865052,78957,3141103
5,13411961,15249906,1837945,78957,3141296
6,16214702,18050830,1836128,78957,3141171
7,18910417,20766049,1855632,78957,3141239
8,21699760,23563529,1863769,78957,3141094
9,24394465,26234867,1840402,78957,3141376
10,27096518,28940602,1844084,78957,3141511
11,29781908,31663998,1882090,78957,3141402
12,32490692,34359123,1868431,78957,3141401
13,35392640,37241656,1849016,78957,3194087
14,38270440,40221770,1951330,78957,3299259
15,41224015,43125982,1901967,78957,3299299
16,44046377,45936023,1889646,78957,3299108
17,46854068,48787697,1933629,78957,3299123
18,49707979,51581892,1873913,78957,3299078
19,52578651,54478946,1900295,78957,3299388
20,55455346,57347913,1892567,78957,3299093
21,58300879,60229337,1928458,78957,3298909
22,61159356,63087409,1928053,78957,3299227
23,64038662,65989600,1950938,78957,3299183
24,66918927,68873557,1954630,78957,3298990
25,69782686,71678145,1895459,78957,3299094
26,72550829,74456440,1905611,78957,3299265
27,75424100,77313623,1889523,78957,3299148
28,78264077,80135502,1871425,78957,3299230
29,81065423,82982502,1917079,78957,3299219
30,83907284,85765214,1857930,78957,3299090
31,86731548,88634499,1902951,78957,3299343
32,89622105,91522766,1900661,78957,3299481
33,91546888,91563077,16189,5,711
