BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,9134844,22090764,12955920,631657,24903441
2,38042418,50653089,12610671,631657,25653861
3,66295698,79128998,12833300,631657,26389406
4,97894511,110854082,12959571,631657,26390284
5,110892198,110894780,2582,1,546
