BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,89455,96618,7163,85,3200
2,136517,143042,6525,85,3374
3,176340,182913,6573,85,3390
4,204947,213870,8923,85,3391
5,238007,244445,6438,85,3391
6,265272,271901,6629,85,3389
7,295495,303082,7587,85,3387
8,325513,332765,7252,85,3392
9,354449,360940,6491,85,3392
10,378046,385812,7766,85,3389
11,402795,409212,6417,85,3397
12,427979,434874,6895,85,3445
13,456633,463390,6757,85,3555
14,483812,490606,6794,85,3563
15,506653,513356,6703,85,3560
16,528806,535440,6634,85,3563
17,552326,559244,6918,85,3565
18,574100,581100,7000,85,3555
19,597351,601607,4256,85,3561
20,616652,623324,6672,85,3557
21,637126,643659,6533,85,3559
22,657486,661709,4223,85,3552
23,675654,682721,7067,85,3572
24,701226,705427,4201,85,3550
25,724477,731825,7348,85,3560
26,746366,754804,8438,85,3563
27,770920,775264,4344,85,3553
28,789660,796719,7059,85,3562
29,810862,814900,4038,85,3561
30,828949,836912,7963,85,3559
31,850223,854368,4145,85,3558
32,867676,872233,4557,85,3556
33,885102,889130,4028,8,794
