BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,107093,117316,10223,170,6056
2,164141,173295,9154,170,6263
3,209084,218515,9431,170,6262
4,248208,260805,12597,170,6261
5,290060,299892,9832,170,6263
6,324825,333309,8484,170,6324
7,363312,372805,9493,170,6600
8,397984,407435,9451,170,6605
9,428525,436784,8259,170,6602
10,457708,467451,9743,170,6600
11,486621,495831,9210,170,6593
12,514517,522288,7771,170,6604
13,540361,548079,7718,170,6605
14,566297,573776,7479,170,6597
15,592421,600136,7715,170,6602
16,617271,625421,8150,170,6596
17,637995,640056,2061,8,794
