BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15613003,45695451,30082448,1223170,48879695
2,64031404,94342225,30310821,1223170,51101669
3,112434732,142766226,30331494,1223170,51101842
4,160005987,190447998,30442011,1223170,51101574
5,208361279,238756912,30395633,1223170,51101296
6,257437373,287873024,30435651,1223170,51103156
7,304795488,335279547,30484059,1223170,51068888
8,353346969,383556456,30209487,1223170,50866147
9,403350414,433556488,30206074,1223170,56922704
10,453942598,484155333,30212735,1223170,58207424
11,503903337,533991991,30088654,1223170,58206579
12,552980692,583158220,30177528,1223170,58206279
13,602001505,632316182,30314677,1223170,58205566
14,651379420,681667869,30288449,1223170,58061685
15,699310068,729784264,30474196,1223170,57701308
16,747919456,778296659,30377203,1223170,57700116
17,778350909,778354009,3100,3,643
