BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6553826,22497266,15943440,611585,24105036
2,30016638,45309791,15293153,611585,24775177
3,53821383,69748132,15926749,611585,25550958
4,78804048,94638660,15834612,611585,25551229
5,103550935,119385737,15834802,611585,25551465
6,127985935,143704427,15718492,611585,25550895
7,152063968,167488919,15424951,611585,25551498
8,175923267,191406814,15483547,611585,25550594
9,200381007,215989336,15608329,611585,25550757
10,224419329,239782611,15363282,611585,25551057
11,249028518,264448349,15419831,611585,25551883
12,273144662,289306246,16161584,611585,25551791
13,297685414,313130947,15445533,611585,25551023
14,321572352,337128676,15556324,611585,25518383
15,345902536,361239187,15336651,611585,25433023
16,369626439,385155263,15528824,611585,25433642
17,395149220,410316177,15166957,611585,27819945
18,420203776,435634151,15430375,611585,29103277
19,444975603,460307419,15331816,611585,29103356
20,469880542,485027007,15146465,611585,29104586
21,495049887,510342006,15292119,611585,29103057
22,519777567,535030371,15252804,611585,29104040
23,544863427,560260884,15397457,611585,29103410
24,570163702,585417296,15253594,611585,29103387
25,595340445,610566513,15226068,611585,29103318
26,620170156,635476707,15306551,611585,29102766
27,645049983,660345489,15295506,611585,29102933
28,669959029,685236315,15277286,611585,28959270
29,693976952,709271950,15294998,611585,28851427
30,717968448,733145877,15177429,611585,28850399
31,742145481,757492662,15347181,611585,28850080
32,766518582,781834315,15315733,611585,28850554
33,781862323,781879324,17001,3,643
