BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6503795,21814766,15310971,611585,24105036
2,29120552,43939329,14818777,611585,24775177
3,52253775,67405554,15151779,611585,25550958
4,76318812,91442816,15124004,611585,25551229
5,100230752,115371150,15140398,611585,25551465
6,123749030,138772348,15023318,611585,25550895
7,147147546,162162915,15015369,611585,25551498
8,170526154,185620596,15094442,611585,25550594
9,194115929,209244212,15128283,611585,25550757
10,217545860,232649617,15103757,611585,25551057
11,241529196,256509867,14980671,611585,25551883
12,264772001,279717068,14945067,611585,25551791
13,287947960,303029262,15081302,611585,25551023
14,311694155,326841740,15147585,611585,25518383
15,335176159,350171656,14995497,611585,25433023
16,358496317,373497331,15001014,611585,25433642
17,383975743,398890939,14915196,611585,27819945
18,408698675,423662715,14964040,611585,29103277
19,432953723,447975792,15022069,611585,29103356
20,457703537,472797007,15093470,611585,29104586
21,482165587,497229333,15063746,611585,29103057
22,506850345,521889224,15038879,611585,29104040
23,531525050,546569460,15044410,611585,29103410
24,556040699,571040468,14999769,611585,29103387
25,580883673,595736961,14853288,611585,29103318
26,605259820,620221660,14961840,611585,29102766
27,630105679,645141382,15035703,611585,29102933
28,654512144,669487681,14975537,611585,28959270
29,678225968,693133178,14907210,611585,28851427
30,701830783,716625038,14794255,611585,28850399
31,725526494,740427023,14900529,611585,28850080
32,749080054,763905831,14825777,611585,28850554
33,763939133,763941679,2546,3,643
