BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2249726,6355871,4106145,157914,6059433
2,8400631,12318300,3917669,157914,6281758
3,14187196,17875976,3688780,157914,6281949
4,19693633,23452898,3759265,157914,6281815
5,25252790,28949824,3697034,157914,6282369
6,30744123,34506940,3762817,157914,6282285
7,36526951,40289269,3762318,157914,6492828
8,42283201,46169941,3886740,157914,6597889
9,47954367,51847334,3892967,157914,6597683
10,53857185,57817252,3960067,157914,6597963
11,59655743,63529713,3873970,157914,6597618
12,65346811,69253358,3906547,157914,6597655
13,71056273,74879190,3822917,157914,6597841
14,76668679,80476251,3807572,157914,6597860
15,82309323,86164271,3854948,157914,6597791
16,88139974,92195375,4055401,157914,6598306
17,92223709,92225738,2029,5,711
