BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1592063,3404726,1812663,78957,2960759
2,4353996,6007635,1653639,78957,3099192
3,7034003,8701996,1667993,78957,3141173
4,9576556,11234732,1658176,78957,3141103
5,12105062,13764979,1659917,78957,3141296
6,14573055,16271837,1698782,78957,3141171
7,17098917,18769836,1670919,78957,3141239
8,19575172,21234825,1659653,78957,3141094
9,22037778,23745014,1707236,78957,3141376
10,24543228,26264254,1721026,78957,3141511
11,27048875,28703021,1654146,78957,3141402
12,29499802,31189499,1689697,78957,3141401
13,32070035,33735164,1665129,78957,3194087
14,34639631,36377450,1737819,78957,3299259
15,37305220,38995817,1690597,78957,3299299
16,39847612,41584540,1736928,78957,3299108
17,42447136,44180852,1733716,78957,3299123
18,45039915,46746343,1706428,78957,3299078
19,47658716,49396372,1737656,78957,3299388
20,50268518,52004665,1736147,78957,3299093
21,52863760,54572272,1708512,78957,3298909
22,55409717,57131746,1722029,78957,3299227
23,57974838,59666724,1691886,78957,3299183
24,60529604,62288057,1758453,78957,3298990
25,63147119,64882719,1735600,78957,3299094
26,65744278,67472410,1728132,78957,3299265
27,68314792,70048646,1733854,78957,3299148
28,70909800,72613522,1703722,78957,3299230
29,73453448,75175757,1722309,78957,3299219
30,76032570,77766691,1734121,78957,3299090
31,78698015,80515388,1817373,78957,3299343
32,81430466,83161101,1730635,78957,3299481
33,83172758,83174767,2009,5,711
