BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1595449,3377025,1781576,78957,2960759
2,4292140,5955685,1663545,78957,3099192
3,6955477,8616888,1661411,78957,3141173
4,9477469,11143660,1666191,78957,3141103
5,12000687,13662748,1662061,78957,3141296
6,14441916,16139051,1697135,78957,3141171
7,16967703,18628432,1660729,78957,3141239
8,19414433,21067008,1652575,78957,3141094
9,21846845,23517772,1670927,78957,3141376
10,24286439,25955462,1669023,78957,3141511
11,26717341,28397281,1679940,78957,3141402
12,29171689,30817283,1645594,78957,3141401
13,31719298,33376068,1656770,78957,3194087
14,34325726,36067569,1741843,78957,3299259
15,36978613,38668395,1689782,78957,3299299
16,39504776,41214125,1709349,78957,3299108
17,42052900,43755304,1702404,78957,3299123
18,44596109,46306426,1710317,78957,3299078
19,47198999,48916688,1717689,78957,3299388
20,49755320,51493613,1738293,78957,3299093
21,52357374,54054390,1697016,78957,3298909
22,54892985,56628987,1736002,78957,3299227
23,57457095,59146372,1689277,78957,3299183
24,59981449,61698436,1716987,78957,3298990
25,62511505,64202808,1691303,78957,3299094
26,65032940,66756037,1723097,78957,3299265
27,67600576,69318354,1717778,78957,3299148
28,70146699,71856199,1709500,78957,3299230
29,72688541,74392580,1704039,78957,3299219
30,75227471,76947055,1719584,78957,3299090
31,77846923,79538844,1691921,78957,3299343
32,80441216,82166075,1724859,78957,3299481
33,82177389,82179332,1943,5,711
