BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6502973,21586327,15083354,611585,24105036
2,28977011,43823147,14846136,611585,24775177
3,52227924,67292641,15064717,611585,25550958
4,76230346,91426851,15196505,611585,25551229
5,100261032,115356872,15095840,611585,25551465
6,123790446,138917971,15127525,611585,25550895
7,147423327,162340848,14917521,611585,25551498
8,170709284,185732468,15023184,611585,25550594
9,194634254,209619098,14984844,611585,25550757
10,217935015,233003221,15068206,611585,25551057
11,242158851,257128726,14969875,611585,25551883
12,265747867,280746569,14998702,611585,25551791
13,289007979,304179837,15171858,611585,25551023
14,312530882,327612717,15081835,611585,25518383
15,336338040,351407783,15069743,611585,25433023
16,359817029,374939632,15122603,611585,25433642
17,384947214,399912917,14965703,611585,27819945
18,409688197,424686980,14998783,611585,29103277
19,434142370,449118214,14975844,611585,29103356
20,458640291,473583054,14942763,611585,29104586
21,483524694,498507321,14982627,611585,29103057
22,508155363,523101859,14946496,611585,29104040
23,532749204,547784118,15034914,611585,29103410
24,557308635,572309780,15001145,611585,29103387
25,582106623,597083869,14977246,611585,29103318
26,606546869,621535982,14989113,611585,29102766
27,631431545,646337126,14905581,611585,29102933
28,655952178,670973620,15021442,611585,28959270
29,679828674,694711087,14882413,611585,28851427
30,703362041,718402327,15040286,611585,28850399
31,727304065,742216012,14911947,611585,28850080
32,751258447,766169808,14911361,611585,28850554
33,766198289,766200532,2243,3,643
