BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2336806,5850724,3513918,157914,6059433
2,7905488,11239562,3334074,157914,6281758
3,13078878,16426160,3347282,157914,6281949
4,18053760,21392904,3339144,157914,6281815
5,23197765,26568561,3370796,157914,6282369
6,28146647,31480000,3333353,157914,6282285
7,33354472,36828019,3473547,157914,6492828
8,38660758,42082098,3421340,157914,6597889
9,44242306,47666244,3423938,157914,6597683
10,49909455,53326156,3416701,157914,6597963
11,55427967,58871257,3443290,157914,6597618
12,60395016,63836967,3441951,157914,6597655
13,65939902,69372952,3433050,157914,6597841
14,71461482,74869699,3408217,157914,6597860
15,76984468,80418541,3434073,157914,6597791
16,82657993,86085936,3427943,157914,6598306
17,86097649,86099295,1646,5,711
