BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,7578186,20785628,13207442,611585,24105036
2,28659799,41789818,13130019,611585,24775177
3,50428154,63891595,13463441,611585,25550958
4,72658619,85885150,13226531,611585,25551229
5,94662109,107888945,13226836,611585,25551465
6,116442283,129705030,13262747,611585,25550895
7,138161490,151429278,13267788,611585,25551498
8,160043490,173394118,13350628,611585,25550594
9,181893063,195179742,13286679,611585,25550757
10,204406191,217876645,13470454,611585,25551057
11,226962119,240255344,13293225,611585,25551883
12,249145243,262446416,13301173,611585,25551791
13,270990250,284349339,13359089,611585,25551023
14,293301264,306598411,13297147,611585,25518383
15,315216733,328534240,13317507,611585,25433023
16,337313183,350577981,13264798,611585,25433642
17,360967182,374088931,13121749,611585,27819945
18,384337897,397409360,13071463,611585,29103277
19,407085022,420431344,13346322,611585,29103356
20,430103086,443040882,12937796,611585,29104586
21,452795027,465855233,13060206,611585,29103057
22,475877498,488953064,13075566,611585,29104040
23,498624063,511727511,13103448,611585,29103410
24,521421836,534563165,13141329,611585,29103387
25,544257209,557361513,13104304,611585,29103318
26,567079989,580245416,13165427,611585,29102766
27,589945192,603049735,13104543,611585,29102933
28,612406113,625530656,13124543,611585,28959270
29,634717456,647892959,13175503,611585,28851427
30,657131576,670163965,13032389,611585,28850399
31,679387153,692494599,13107446,611585,28850080
32,701725933,714767337,13041404,611585,28850554
33,714782981,714785261,2280,3,643
