BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,137473,148640,11167,85,3200
2,219617,225488,5871,85,3374
3,280586,286872,6286,85,3390
4,331239,346528,15289,85,3391
5,395548,402137,6589,85,3391
6,445394,455328,9934,85,3389
7,489514,501246,11732,85,3387
8,553059,561155,8096,85,3392
9,601560,612780,11220,85,3392
10,652409,658205,5796,85,3389
11,708033,717511,9478,85,3397
12,762556,771458,8902,85,3445
13,808715,817119,8404,85,3555
14,855876,861302,5426,85,3563
15,901465,910777,9312,85,3560
16,940698,950175,9477,85,3563
17,987614,993753,6139,85,3565
18,1032430,1042153,9723,85,3555
19,1072604,1076275,3671,85,3561
20,1116779,1129619,12840,85,3557
21,1163405,1173247,9842,85,3559
22,1212918,1223133,10215,85,3552
23,1260736,1265374,4638,85,3572
24,1299990,1308935,8945,85,3550
25,1346337,1351393,5056,85,3560
26,1384347,1392811,8464,85,3563
27,1430586,1435911,5325,85,3553
28,1475942,1486252,10310,85,3562
29,1525406,1530309,4903,85,3561
30,1569301,1580214,10913,85,3559
31,1616637,1621355,4718,85,3558
32,1656243,1663107,6864,85,3556
33,1692181,1694382,2201,8,794
