BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15776997,45467396,29690399,1223170,48879695
2,63383268,93588245,30204977,1223170,51101669
3,111838511,141743011,29904500,1223170,51101842
4,159017553,188900115,29882562,1223170,51101574
5,206887058,236784725,29897667,1223170,51101296
6,255455258,285317411,29862153,1223170,51103156
7,302404082,332443589,30039507,1223170,51068888
8,350816353,380660350,29843997,1223170,50866147
9,400575837,430590020,30014183,1223170,56922704
10,450048432,479995988,29947556,1223170,58207424
11,499839502,529753891,29914389,1223170,58206579
12,548381557,578152766,29771209,1223170,58206279
13,596990064,626978265,29988201,1223170,58205566
14,645793701,675680943,29887242,1223170,58061685
15,693737484,723670645,29933161,1223170,57701308
16,741502952,771462463,29959511,1223170,57700116
17,771522998,771525376,2378,3,643
