BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2351555,5860348,3508793,157914,6059433
2,7748521,11109910,3361389,157914,6281758
3,13088047,16455160,3367113,157914,6281949
4,18071995,21432845,3360850,157914,6281815
5,23540962,26927653,3386691,157914,6282369
6,28549364,31862284,3312920,157914,6282285
7,33743156,37155575,3412419,157914,6492828
8,38997985,42474906,3476921,157914,6597889
9,44211884,47669818,3457934,157914,6597683
10,49534860,52996300,3461440,157914,6597963
11,55147200,58588932,3441732,157914,6597618
12,60664781,64108706,3443925,157914,6597655
13,66189543,69642000,3452457,157914,6597841
14,71188052,74664163,3476111,157914,6597860
15,76842490,80300244,3457754,157914,6597791
16,82593980,86020558,3426578,157914,6598306
17,86040038,86041734,1696,5,711
