BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2341770,5767241,3425471,157914,6059433
2,7833781,11118224,3284443,157914,6281758
3,12951820,16264585,3312765,157914,6281949
4,17952497,21197490,3244993,157914,6281815
5,23001772,26299466,3297694,157914,6282369
6,27916601,31205754,3289153,157914,6282285
7,33112693,36491464,3378771,157914,6492828
8,38388192,41782548,3394356,157914,6597889
9,43977900,47376677,3398777,157914,6597683
10,49740772,53200838,3460066,157914,6597963
11,55344086,58743817,3399731,157914,6597618
12,60272755,63645407,3372652,157914,6597655
13,65780386,69175073,3394687,157914,6597841
14,71342662,74752323,3409661,157914,6597860
15,76872827,80442688,3569861,157914,6597791
16,82712295,86120433,3408138,157914,6598306
17,86132602,86134407,1805,5,711
