BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15692886,45885571,30192685,1223170,48879695
2,64303335,95047947,30744612,1223170,51101669
3,113366636,143927767,30561131,1223170,51101842
4,161324790,192059940,30735150,1223170,51101574
5,210120150,241016048,30895898,1223170,51101296
6,259698899,290308278,30609379,1223170,51103156
7,307376558,337863338,30486780,1223170,51068888
8,355993685,386602508,30608823,1223170,50866147
9,406515528,436867084,30351556,1223170,56922704
10,457174120,487518392,30344272,1223170,58207424
11,507180608,537575677,30395069,1223170,58206579
12,556591270,586803422,30212152,1223170,58206279
13,605633425,635832739,30199314,1223170,58205566
14,654580750,684908500,30327750,1223170,58061685
15,702660874,732915673,30254799,1223170,57701308
16,750549408,780704172,30154764,1223170,57700116
17,780739133,780741643,2510,3,643
