BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,91110,101779,10669,170,6056
2,155472,163387,7915,170,6263
3,206282,213941,7659,170,6262
4,245707,259345,13638,170,6261
5,290046,298373,8327,170,6263
6,326350,333305,6955,170,6324
7,356242,363021,6779,170,6600
8,389504,395728,6224,170,6605
9,416075,421835,5760,170,6602
10,442285,448388,6103,170,6600
11,466475,471542,5067,170,6593
12,489124,494690,5566,170,6604
13,515031,520169,5138,170,6605
14,537408,544282,6874,170,6597
15,563986,568784,4798,170,6602
16,587055,592707,5652,170,6596
17,603242,604882,1640,8,794
