BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1602125,3404750,1802625,78957,2960759
2,4357329,5986537,1629208,78957,3099192
3,6972734,8624654,1651920,78957,3141173
4,9515813,11179024,1663211,78957,3141103
5,12045193,13692890,1647697,78957,3141296
6,14465685,16113252,1647567,78957,3141171
7,16903592,18557461,1653869,78957,3141239
8,19352513,20998872,1646359,78957,3141094
9,21779962,23465496,1685534,78957,3141376
10,24242403,25869472,1627069,78957,3141511
11,26634387,28276308,1641921,78957,3141402
12,29042933,30690241,1647308,78957,3141401
13,31584778,33244739,1659961,78957,3194087
14,34170187,35892781,1722594,78957,3299259
15,36811092,38527001,1715909,78957,3299299
16,39377209,41084528,1707319,78957,3299108
17,41913173,43750050,1836877,78957,3299123
18,44606780,46323741,1716961,78957,3299078
19,47234986,48936166,1701180,78957,3299388
20,49782297,51519563,1737266,78957,3299093
21,52350519,54057774,1707255,78957,3298909
22,54906204,56635082,1728878,78957,3299227
23,57473684,59190341,1716657,78957,3299183
24,60035893,61752574,1716681,78957,3298990
25,62599140,64312164,1713024,78957,3299094
26,65159831,66893361,1733530,78957,3299265
27,67727647,69535950,1808303,78957,3299148
28,70373773,72068778,1695005,78957,3299230
29,72911594,74653421,1741827,78957,3299219
30,75486684,77213658,1726974,78957,3299090
31,78135904,79828793,1692889,78957,3299343
32,80742580,82467446,1724866,78957,3299481
33,82479051,82480783,1732,5,711
