BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,108654,118624,9970,170,6056
2,165793,174729,8936,170,6263
3,212841,222125,9284,170,6262
4,252650,264952,12302,170,6261
5,296072,305851,9779,170,6263
6,334616,342670,8054,170,6324
7,373062,380772,7710,170,6600
8,405450,414421,8971,170,6605
9,437930,445450,7520,170,6602
10,466531,475888,9357,170,6600
11,494872,502267,7395,170,6593
12,521760,531254,9494,170,6604
13,549407,556591,7184,170,6605
14,575398,582762,7364,170,6597
15,601978,609242,7264,170,6602
16,627683,635269,7586,170,6596
17,647748,649758,2010,8,794
