BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15596298,45526775,29930477,1223170,48879695
2,63671480,94262127,30590647,1223170,51101669
3,112292422,142707929,30415507,1223170,51101842
4,159864103,190691399,30827296,1223170,51101574
5,208800882,239423267,30622385,1223170,51101296
6,258111193,288445949,30334756,1223170,51103156
7,305471628,335936811,30465183,1223170,51068888
8,354074584,384380022,30305438,1223170,50866147
9,404102899,434256397,30153498,1223170,56922704
10,454646021,484733940,30087919,1223170,58207424
11,504306858,534283768,29976910,1223170,58206579
12,552916634,583008069,30091435,1223170,58206279
13,601841928,631851842,30009914,1223170,58205566
14,650409379,680519586,30110207,1223170,58061685
15,698095445,728078781,29983336,1223170,57701308
16,745813850,775773299,29959449,1223170,57700116
17,775811895,775818770,6875,3,643
