BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,77323,84981,7658,85,3200
2,124120,129146,5026,85,3374
3,164836,169812,4976,85,3390
4,195258,201826,6568,85,3391
5,226938,232123,5185,85,3391
6,257164,262124,4960,85,3389
7,280782,285659,4877,85,3387
8,308752,315801,7049,85,3392
9,335282,340122,4840,85,3392
10,356315,360026,3711,85,3389
11,375997,379684,3687,85,3397
12,396524,401283,4759,85,3445
13,417174,421906,4732,85,3555
14,437298,441351,4053,85,3563
15,455850,459679,3829,85,3560
16,474438,478302,3864,85,3563
17,492834,496676,3842,85,3565
18,510818,514628,3810,85,3555
19,529566,532923,3357,85,3561
20,547683,551967,4284,85,3557
21,565114,569485,4371,85,3559
22,582588,586148,3560,85,3552
23,601194,604657,3463,85,3572
24,618015,621613,3598,85,3550
25,634653,637945,3292,85,3560
26,651927,656334,4407,85,3563
27,671959,675670,3711,85,3553
28,688621,693212,4591,85,3562
29,708084,711600,3516,85,3561
30,724862,728044,3182,85,3559
31,740689,745594,4905,85,3558
32,760541,764062,3521,85,3556
33,774389,776716,2327,8,794
