BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,7516226,20483810,12967584,611585,24105036
2,28275371,41276116,13000745,611585,24775177
3,49890212,63274659,13384447,611585,25550958
4,72471044,85901874,13430830,611585,25551229
5,94705615,107869742,13164127,611585,25551465
6,116416523,129582508,13165985,611585,25550895
7,138377443,151674992,13297549,611585,25551498
8,160336358,173657928,13321570,611585,25550594
9,182138960,195503093,13364133,611585,25550757
10,204724952,218162745,13437793,611585,25551057
11,227656997,240960227,13303230,611585,25551883
12,249420764,262764498,13343734,611585,25551791
13,271264850,284617601,13352751,611585,25551023
14,293525133,306821847,13296714,611585,25518383
15,315844387,329171917,13327530,611585,25433023
16,337987868,351270675,13282807,611585,25433642
17,361755729,374920116,13164387,611585,27819945
18,385158654,398109516,12950862,611585,29103277
19,407696566,420690369,12993803,611585,29103356
20,430288299,443265531,12977232,611585,29104586
21,453039446,466074722,13035276,611585,29103057
22,475671899,488801120,13129221,611585,29104040
23,498427722,511397096,12969374,611585,29103410
24,521017420,534077684,13060264,611585,29103387
25,543753767,556804905,13051138,611585,29103318
26,566425181,579488433,13063252,611585,29102766
27,589106623,602116674,13010051,611585,29102933
28,611379594,624469651,13090057,611585,28959270
29,633582288,646486288,12904000,611585,28851427
30,655663674,668645736,12982062,611585,28850399
31,677763267,690835513,13072246,611585,28850080
32,699988819,712971280,12982461,611585,28850554
33,712986845,712988982,2137,3,643
