BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1413565,3466269,2052704,78957,2960759
2,4497934,6417948,1920014,78957,3099192
3,7481037,9266705,1785668,78957,3141173
4,10346412,12219830,1873418,78957,3141103
5,13202875,14987402,1784527,78957,3141296
6,15924089,17712925,1788836,78957,3141171
7,18572061,20396044,1823983,78957,3141239
8,21347284,23159181,1811897,78957,3141094
9,24013805,25804963,1791158,78957,3141376
10,26665228,28478513,1813285,78957,3141511
11,29317756,31155677,1837921,78957,3141402
12,32013417,33796029,1782612,78957,3141401
13,34837507,36660025,1822518,78957,3194087
14,37665692,39530811,1865119,78957,3299259
15,40519863,42390619,1870756,78957,3299299
16,43321960,45233896,1911936,78957,3299108
17,46166847,48035841,1868994,78957,3299123
18,48949977,50838581,1888604,78957,3299078
19,51845031,53743330,1898299,78957,3299388
20,54704457,56545405,1840948,78957,3299093
21,57493549,59371591,1878042,78957,3298909
22,60297855,62158943,1861088,78957,3299227
23,63103091,64993956,1890865,78957,3299183
24,65933744,67879203,1945459,78957,3298990
25,68803073,70669176,1866103,78957,3299094
26,71578964,73474864,1895900,78957,3299265
27,74446421,76322401,1875980,78957,3299148
28,77275515,79152088,1876573,78957,3299230
29,80079373,81961751,1882378,78957,3299219
30,82874185,84787372,1913187,78957,3299090
31,85772675,87615807,1843132,78957,3299343
32,88612015,90536264,1924249,78957,3299481
33,90571316,90577942,6626,5,711
