BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,95591,105634,10043,170,6056
2,156477,165390,8913,170,6263
3,201190,210453,9263,170,6262
4,239640,252065,12425,170,6261
5,281409,290717,9308,170,6263
6,318333,328815,10482,170,6324
7,364330,374118,9788,170,6600
8,400009,407895,7886,170,6605
9,429205,438848,9643,170,6602
10,459901,467749,7848,170,6600
11,486306,493653,7347,170,6593
12,512245,522045,9800,170,6604
13,540439,567599,27160,170,6605
14,598854,606934,8080,170,6597
15,630950,638776,7826,170,6602
16,658950,667011,8061,170,6596
17,680992,682957,1965,8,794
