BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,89133,100732,11599,170,6056
2,156147,164022,7875,170,6263
3,206254,213919,7665,170,6262
4,244860,256551,11691,170,6261
5,289211,296808,7597,170,6263
6,323199,331512,8313,170,6324
7,354582,361269,6687,170,6600
8,386935,393071,6136,170,6605
9,413332,419167,5835,170,6602
10,439535,445831,6296,170,6600
11,463485,468436,4951,170,6593
12,486052,491519,5467,170,6604
13,509812,514802,4990,170,6605
14,532539,539746,7207,170,6597
15,557327,562466,5139,170,6602
16,580830,586025,5195,170,6596
17,596402,598122,1720,8,794
