BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6489294,21367530,14878236,611585,24105036
2,28764653,43407066,14642413,611585,24775177
3,51740932,66667610,14926678,611585,25550958
4,75642207,90605545,14963338,611585,25551229
5,99431787,114404848,14973061,611585,25551465
6,122791752,137623723,14831971,611585,25550895
7,146022580,160901763,14879183,611585,25551498
8,169279778,184181360,14901582,611585,25550594
9,192916012,207773064,14857052,611585,25550757
10,216055350,230834344,14778994,611585,25551057
11,239713776,254634906,14921130,611585,25551883
12,262978451,278011631,15033180,611585,25551791
13,286401143,301330698,14929555,611585,25551023
14,309636440,324461035,14824595,611585,25518383
15,332874631,347731181,14856550,611585,25433023
16,356125040,370921289,14796249,611585,25433642
17,381020948,395745122,14724174,611585,27819945
18,405473145,420229477,14756332,611585,29103277
19,429638458,444602924,14964466,611585,29103356
20,454299144,469100973,14801829,611585,29104586
21,478971296,493795091,14823795,611585,29103057
22,503371008,518172225,14801217,611585,29104040
23,527726764,542558846,14832082,611585,29103410
24,551881352,566698545,14817193,611585,29103387
25,576315360,591117744,14802384,611585,29103318
26,600432657,615393226,14960569,611585,29102766
27,625281974,640360863,15078889,611585,29102933
28,649896767,664593970,14697203,611585,28959270
29,673314789,688073931,14759142,611585,28851427
30,696682499,711456079,14773580,611585,28850399
31,720338991,735285021,14946030,611585,28850080
32,744061845,758832545,14770700,611585,28850554
33,758863359,758865752,2393,3,643
