BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,97216,107165,9949,170,6056
2,153737,162430,8693,170,6263
3,203106,212335,9229,170,6262
4,242300,254800,12500,170,6261
5,284527,293080,8553,170,6263
6,318866,330078,11212,170,6324
7,360967,370315,9348,170,6600
8,397253,406663,9410,170,6605
9,428286,436025,7739,170,6602
10,457411,467001,9590,170,6600
11,485662,493078,7416,170,6593
12,514498,521849,7351,170,6604
13,540402,549838,9436,170,6605
14,572704,580257,7553,170,6597
15,599132,606681,7549,170,6602
16,623908,628824,4916,170,6596
17,641266,642964,1698,8,794
