BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15587493,45586268,29998775,1223170,48879695
2,63597894,94126623,30528729,1223170,51101669
3,112256734,142341295,30084561,1223170,51101842
4,159575987,189640712,30064725,1223170,51101574
5,207947827,238315715,30367888,1223170,51101296
6,256388330,286838727,30450397,1223170,51103156
7,304331768,334782439,30450671,1223170,51068888
8,352246238,382570534,30324296,1223170,50866147
9,404029889,434566994,30537105,1223170,56922704
10,454533666,484718261,30184595,1223170,58207424
11,504475790,534682058,30206268,1223170,58206579
12,553459958,583635609,30175651,1223170,58206279
13,602661392,632989655,30328263,1223170,58205566
14,651881424,682160017,30278593,1223170,58061685
15,700722531,731067651,30345120,1223170,57701308
16,749307524,779451341,30143817,1223170,57700116
17,779497858,779500318,2460,3,643
