BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2197722,6266585,4068863,157914,6059433
2,8311175,12206525,3895350,157914,6281758
3,14196466,17960841,3764375,157914,6281949
4,19815181,23594086,3778905,157914,6281815
5,25507884,29202771,3694887,157914,6282369
6,31072790,34846515,3773725,157914,6282285
7,36806493,40677874,3871381,157914,6492828
8,42727303,46839986,4112683,157914,6597889
9,48624286,52500893,3876607,157914,6597683
10,54475219,58358538,3883319,157914,6597963
11,60198883,64052838,3853955,157914,6597618
12,65904551,69831246,3926695,157914,6597655
13,71636307,75483323,3847016,157914,6597841
14,77271060,81174712,3903652,157914,6597860
15,82960191,86839543,3879352,157914,6597791
16,88744516,92610358,3865842,157914,6598306
17,92641839,92643835,1996,5,711
