BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,94419,105561,11142,170,6056
2,151551,160340,8789,170,6263
3,198927,208181,9254,170,6262
4,237795,250180,12385,170,6261
5,279316,288713,9397,170,6263
6,314125,321999,7874,170,6324
7,355669,365116,9447,170,6600
8,390792,400173,9381,170,6605
9,421273,428817,7544,170,6602
10,449971,459644,9673,170,6600
11,478143,485486,7343,170,6593
12,504207,511550,7343,170,6604
13,529881,537183,7302,170,6605
14,555424,562770,7346,170,6597
15,581566,589277,7711,170,6602
16,606721,614258,7537,170,6596
17,626719,628460,1741,8,794
