BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,88487704,198893518,110405814,4892680,202183226
2,285065506,397116845,112051339,4892680,204137933
3,489645749,597986056,108340307,4892680,231541432
4,689559909,798466681,108906772,4892680,231667121
5,798523537,798526681,3144,3,643
