BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,97030,107236,10206,170,6056
2,152748,161588,8840,170,6263
3,198736,207983,9247,170,6262
4,237377,249557,12180,170,6261
5,278269,287679,9410,170,6263
6,312474,321680,9206,170,6324
7,351646,360855,9209,170,6600
8,385682,394813,9131,170,6605
9,416114,423627,7513,170,6602
10,445416,454984,9568,170,6600
11,474216,481390,7174,170,6593
12,503455,510750,7295,170,6604
13,529992,537105,7113,170,6605
14,556144,563516,7372,170,6597
15,582913,590457,7544,170,6602
16,607973,615461,7488,170,6596
17,627901,633637,5736,8,794
