BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1402396,3570901,2168505,78957,2960759
2,4585860,6545313,1959453,78957,3099192
3,7558787,9349886,1791099,78957,3141173
4,10427251,12325744,1898493,78957,3141103
5,13256551,15112741,1856190,78957,3141296
6,16076618,17905250,1828632,78957,3141171
7,18773337,20612776,1839439,78957,3141239
8,21563768,23353000,1789232,78957,3141094
9,24207186,26059465,1852279,78957,3141376
10,26920384,28734384,1814000,78957,3141511
11,29583936,31394038,1810102,78957,3141402
12,32240145,34094131,1853986,78957,3141401
13,35120342,36993664,1873322,78957,3194087
14,38031357,39964529,1933172,78957,3299259
15,40980539,42819647,1839108,78957,3299299
16,43751780,45684858,1933078,78957,3299108
17,46631797,48488347,1856550,78957,3299123
18,49418202,51309427,1891225,78957,3299078
19,52304229,54216589,1912360,78957,3299388
20,55175026,57042608,1867582,78957,3299093
21,57992016,59857420,1865404,78957,3298909
22,60790433,62696928,1906495,78957,3299227
23,63650354,65544328,1893974,78957,3299183
24,66493149,68396754,1903605,78957,3298990
25,69314690,71216960,1902270,78957,3299094
26,72148010,74056062,1908052,78957,3299265
27,75035786,76930604,1894818,78957,3299148
28,77891383,79833569,1942186,78957,3299230
29,80773904,82625760,1851856,78957,3299219
30,83566589,85486192,1919603,78957,3299090
31,86493923,88391482,1897559,78957,3299343
32,89389712,91290692,1900980,78957,3299481
33,91328358,91332115,3757,5,711
