BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,17921882,43151959,25230077,1223170,48879695
2,76567778,102239472,25671694,1223170,51101669
3,138868381,164910981,26042600,1223170,51101842
4,201609157,227729172,26120015,1223170,51101574
5,264923994,290867594,25943600,1223170,51101296
6,329664142,355409273,25745131,1223170,51103156
7,394240310,420258936,26018626,1223170,51068888
8,457056413,483759032,26702619,1223170,50866147
9,524255721,549273947,25018226,1223170,56922704
10,592206003,617618563,25412560,1223170,58207424
11,659891145,685255736,25364591,1223170,58206579
12,725605377,750183604,24578227,1223170,58206279
13,790858279,815718701,24860422,1223170,58205566
14,856245661,881228374,24982713,1223170,58061685
15,920690637,945602932,24912295,1223170,57701308
16,983060221,1007358924,24298703,1223170,57700116
17,1007400479,1007403355,2876,3,643
