BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,92197,102814,10617,170,6056
2,157134,164933,7799,170,6263
3,204077,211790,7713,170,6262
4,242930,253845,10915,170,6261
5,284798,292633,7835,170,6263
6,320320,327294,6974,170,6324
7,350594,357578,6984,170,6600
8,383892,390183,6291,170,6605
9,410422,416047,5625,170,6602
10,436508,442784,6276,170,6600
11,460840,465902,5062,170,6593
12,483448,490179,6731,170,6604
13,511968,516850,4882,170,6605
14,536388,543210,6822,170,6597
15,562224,567328,5104,170,6602
16,583834,591130,7296,170,6596
17,602847,604427,1580,8,794
