BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1590059,3404141,1814082,78957,2960759
2,4362977,6013505,1650528,78957,3099192
3,7032345,8690488,1658143,78957,3141173
4,9572396,11260413,1688017,78957,3141103
5,12140433,13834421,1693988,78957,3141296
6,14623854,16278496,1654642,78957,3141171
7,17100413,18771170,1670757,78957,3141239
8,19558110,21220049,1661939,78957,3141094
9,22003916,23690821,1686905,78957,3141376
10,24455012,26113076,1658064,78957,3141511
11,26880842,28525482,1644640,78957,3141402
12,29296931,30984555,1687624,78957,3141401
13,31886302,33576610,1690308,78957,3194087
14,34507377,36233177,1725800,78957,3299259
15,37142161,38866724,1724563,78957,3299299
16,39718592,41425380,1706788,78957,3299108
17,42260789,43980140,1719351,78957,3299123
18,44818551,46540553,1722002,78957,3299078
19,47431540,49120096,1688556,78957,3299388
20,49963104,51693959,1730855,78957,3299093
21,52505139,54257505,1752366,78957,3298909
22,55115923,56845468,1729545,78957,3299227
23,57693443,59423135,1729692,78957,3299183
24,60265879,61972716,1706837,78957,3298990
25,62819151,64581218,1762067,78957,3299094
26,65431944,67110035,1678091,78957,3299265
27,67944000,69670976,1726976,78957,3299148
28,70511987,72203538,1691551,78957,3299230
29,73034324,74745880,1711556,78957,3299219
30,75588714,77336876,1748162,78957,3299090
31,78262604,79955622,1693018,78957,3299343
32,80854334,82597205,1742871,78957,3299481
33,82608554,82610552,1998,5,711
