BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15683535,45516024,29832489,1223170,48879695
2,63580153,93985597,30405444,1223170,51101669
3,112764230,143049007,30284777,1223170,51101842
4,160409669,190753430,30343761,1223170,51101574
5,209069875,239321738,30251863,1223170,51101296
6,258442538,288718527,30275989,1223170,51103156
7,306070598,336511670,30441072,1223170,51068888
8,354533380,384759877,30226497,1223170,50866147
9,405112567,435163422,30050855,1223170,56922704
10,454891416,485113684,30222268,1223170,58207424
11,504709731,534939807,30230076,1223170,58206579
12,553910030,584202308,30292278,1223170,58206279
13,603187515,633357373,30169858,1223170,58205566
14,652642966,682669267,30026301,1223170,58061685
15,700625155,730622292,29997137,1223170,57701308
16,749234895,779134851,29899956,1223170,57700116
17,779174974,779177318,2344,3,643
