BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2183658,6241283,4057625,157914,6059433
2,8312300,12241631,3929331,157914,6281758
3,14106536,17806850,3700314,157914,6281949
4,19635328,23321283,3685955,157914,6281815
5,25115435,28894465,3779030,157914,6282369
6,30681430,34393860,3712430,157914,6282285
7,36325224,40126615,3801391,157914,6492828
8,42149342,45993459,3844117,157914,6597889
9,47831113,51726198,3895085,157914,6597683
10,53660390,57566830,3906440,157914,6597963
11,59357297,63187497,3830200,157914,6597618
12,65038740,68941909,3903169,157914,6597655
13,70787919,74707843,3919924,157914,6597841
14,76544387,80441816,3897429,157914,6597860
15,82232242,86090301,3858059,157914,6597791
16,88041172,91858423,3817251,157914,6598306
17,91885522,91887597,2075,5,711
