BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1411397,3606269,2194872,78957,2960759
2,4619447,6581369,1961922,78957,3099192
3,7573917,9438133,1864216,78957,3141173
4,10505930,12343547,1837617,78957,3141103
5,13259334,15103926,1844592,78957,3141296
6,16077934,17916029,1838095,78957,3141171
7,18775015,20603356,1828341,78957,3141239
8,21544648,23417676,1873028,78957,3141094
9,24254345,26073704,1819359,78957,3141376
10,26922920,28796353,1873433,78957,3141511
11,29643481,31521866,1878385,78957,3141402
12,32361242,34188890,1827648,78957,3141401
13,35221026,37106061,1885035,78957,3194087
14,38119297,40003873,1884576,78957,3299259
15,40993355,42930427,1937072,78957,3299299
16,43847838,45710184,1862346,78957,3299108
17,46638926,48545695,1906769,78957,3299123
18,49464550,51353913,1889363,78957,3299078
19,52332558,54258183,1925625,78957,3299388
20,55223400,57123021,1899621,78957,3299093
21,58058327,59931110,1872783,78957,3298909
22,60834830,62767639,1932809,78957,3299227
23,63711217,65641132,1929915,78957,3299183
24,66559480,68471983,1912503,78957,3298990
25,69374151,71277823,1903672,78957,3299094
26,72195906,74132118,1936212,78957,3299265
27,75098290,76987646,1889356,78957,3299148
28,77926938,79803847,1876909,78957,3299230
29,80725518,82653376,1927858,78957,3299219
30,83580996,85505979,1924983,78957,3299090
31,86494698,88403615,1908917,78957,3299343
32,89357295,91268518,1911223,78957,3299481
33,91305962,91307954,1992,5,711
