BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,110651,120759,10108,170,6056
2,164893,173662,8769,170,6263
3,213442,222748,9306,170,6262
4,253314,265682,12368,170,6261
5,294735,304708,9973,170,6263
6,332884,341949,9065,170,6324
7,372332,381742,9410,170,6600
8,407692,416607,8915,170,6605
9,437763,445587,7824,170,6602
10,470567,479767,9200,170,6600
11,498990,506420,7430,170,6593
12,527846,535211,7365,170,6604
13,554266,561733,7467,170,6605
14,580916,589079,8163,170,6597
15,607876,615192,7316,170,6602
16,632547,640164,7617,170,6596
17,652705,654569,1864,8,794
