BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2214289,6177828,3963539,157914,6059433
2,8229278,12049090,3819812,157914,6281758
3,13912396,17678072,3765676,157914,6281949
4,19438762,23163925,3725163,157914,6281815
5,25061541,28754805,3693264,157914,6282369
6,30540056,34281950,3741894,157914,6282285
7,36219142,40013901,3794759,157914,6492828
8,42099343,45923973,3824630,157914,6597889
9,47720517,51631540,3911023,157914,6597683
10,53564017,57343657,3779640,157914,6597963
11,59165008,63021463,3856455,157914,6597618
12,64931506,68742906,3811400,157914,6597655
13,70541761,74373956,3832195,157914,6597841
14,76149985,79953688,3803703,157914,6597860
15,81731041,85579729,3848688,157914,6597791
16,87492339,91304328,3811989,157914,6598306
17,91331788,91333823,2035,5,711
