BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,216853,242991,26138,340,11801
2,360105,387489,27384,340,12005
3,471135,491584,20449,340,12069
4,571475,598094,26619,340,12687
5,665134,681043,15909,340,12684
6,742144,764272,22128,340,12679
7,821959,841325,19366,340,12684
8,905002,920297,15295,340,12680
9,943281,947393,4112,8,794
