BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15526657,45348309,29821652,1223170,48879695
2,63244947,93742884,30497937,1223170,51101669
3,111965500,142046072,30080572,1223170,51101842
4,159335891,189583642,30247751,1223170,51101574
5,207533157,237729711,30196554,1223170,51101296
6,255631622,285735559,30103937,1223170,51103156
7,303325060,333379241,30054181,1223170,51068888
8,350846601,380783561,29936960,1223170,50866147
9,402403356,432333641,29930285,1223170,56922704
10,452019950,482024394,30004444,1223170,58207424
11,501744128,531685829,29941701,1223170,58206579
12,550545621,580703543,30157922,1223170,58206279
13,599728822,629744903,30016081,1223170,58205566
14,648981906,679048600,30066694,1223170,58061685
15,697488383,727646911,30158528,1223170,57701308
16,745373590,775403688,30030098,1223170,57700116
17,775440476,775450582,10106,3,643
