BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6453954,21658640,15204686,611585,24105036
2,28949759,43761713,14811954,611585,24775177
3,52065489,67292132,15226643,611585,25550958
4,76235577,91516773,15281196,611585,25551229
5,100199985,115401453,15201468,611585,25551465
6,123732781,138885336,15152555,611585,25550895
7,147308673,162483323,15174650,611585,25551498
8,170716720,185986866,15270146,611585,25550594
9,194729861,209865915,15136054,611585,25550757
10,218157275,233336068,15178793,611585,25551057
11,242335274,257597691,15262417,611585,25551883
12,266167023,281271725,15104702,611585,25551791
13,289648844,304762522,15113678,611585,25551023
14,313254648,328593308,15338660,611585,25518383
15,337216009,352369421,15153412,611585,25433023
16,360657087,375895923,15238836,611585,25433642
17,385757403,400958847,15201444,611585,27819945
18,410692417,425832261,15139844,611585,29103277
19,435132250,450236641,15104391,611585,29103356
20,459654348,474742880,15088532,611585,29104586
21,484461904,499602965,15141061,611585,29103057
22,508830502,523913162,15082660,611585,29104040
23,533448659,548576457,15127798,611585,29103410
24,558007642,573100780,15093138,611585,29103387
25,582354304,597358288,15003984,611585,29103318
26,606929461,622139698,15210237,611585,29102766
27,631850636,646920068,15069432,611585,29102933
28,656284220,671305600,15021380,611585,28959270
29,679810224,694852070,15041846,611585,28851427
30,703600140,718723915,15123775,611585,28850399
31,727625304,742760244,15134940,611585,28850080
32,751615523,766625880,15010357,611585,28850554
33,766657520,766660001,2481,3,643
