BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,89443,100026,10583,170,6056
2,153560,161322,7762,170,6263
3,200602,208358,7756,170,6262
4,238330,248740,10410,170,6261
5,279534,287315,7781,170,6263
6,315290,322288,6998,170,6324
7,344589,351410,6821,170,6600
8,377585,383739,6154,170,6605
9,404304,410575,6271,170,6602
10,432357,438653,6296,170,6600
11,456071,461121,5050,170,6593
12,478690,484320,5630,170,6604
13,502132,507000,4868,170,6605
14,524395,532174,7779,170,6597
15,551425,556409,4984,170,6602
16,574971,580193,5222,170,6596
17,590420,592576,2156,8,794
