BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2330014,5804984,3474970,157914,6059433
2,7855282,11157223,3301941,157914,6281758
3,13117321,16426810,3309489,157914,6281949
4,18295531,21609451,3313920,157914,6281815
5,23380760,26962853,3582093,157914,6282369
6,28523482,31909746,3386264,157914,6282285
7,33836806,37249626,3412820,157914,6492828
8,39114332,42532571,3418239,157914,6597889
9,44771410,48168327,3396917,157914,6597683
10,50424961,53809010,3384049,157914,6597963
11,56035909,59430007,3394098,157914,6597618
12,60954379,64346270,3391891,157914,6597655
13,66457286,69841449,3384163,157914,6597841
14,71929341,75342250,3412909,157914,6597860
15,77446281,80898492,3452211,157914,6597791
16,83142510,86562595,3420085,157914,6598306
17,86574304,86576037,1733,5,711
