BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15695052,45398781,29703729,1223170,48879695
2,63482990,93538455,30055465,1223170,51101669
3,111954624,142062544,30107920,1223170,51101842
4,159453711,189497775,30044064,1223170,51101574
5,207792488,238036208,30243720,1223170,51101296
6,256435440,286669347,30233907,1223170,51103156
7,304353818,334281319,29927501,1223170,51068888
8,351501681,381537084,30035403,1223170,50866147
9,402648977,432519041,29870064,1223170,56922704
10,452505939,482466433,29960494,1223170,58207424
11,502177170,532293546,30116376,1223170,58206579
12,551182124,581029722,29847598,1223170,58206279
13,600031378,629855415,29824037,1223170,58205566
14,649045305,678852064,29806759,1223170,58061685
15,697113965,726930699,29816734,1223170,57701308
16,745071025,774889253,29818228,1223170,57700116
17,774930333,774950599,20266,3,643
