BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,7493873,20807809,13313936,611585,24105036
2,28535916,41563212,13027296,611585,24775177
3,50151628,63431492,13279864,611585,25550958
4,72098158,85420336,13322178,611585,25551229
5,94074018,107387870,13313852,611585,25551465
6,115881538,129174864,13293326,611585,25550895
7,137519059,150926107,13407048,611585,25551498
8,159408636,172788730,13380094,611585,25550594
9,181195112,194513208,13318096,611585,25550757
10,203087711,216574604,13486893,611585,25551057
11,225559120,238848738,13289618,611585,25551883
12,247236259,260660951,13424692,611585,25551791
13,269103667,282561473,13457806,611585,25551023
14,291393295,304765765,13372470,611585,25518383
15,313265444,326582874,13317430,611585,25433023
16,335313719,348667388,13353669,611585,25433642
17,359263204,372526234,13263030,611585,27819945
18,382658092,395712996,13054904,611585,29103277
19,405366869,418639370,13272501,611585,29103356
20,428201042,441264058,13063016,611585,29104586
21,450888366,464043912,13155546,611585,29103057
22,473964041,487077478,13113437,611585,29104040
23,496650897,509804673,13153776,611585,29103410
24,519368938,532519387,13150449,611585,29103387
25,542121666,555250734,13129068,611585,29103318
26,564816636,577902728,13086092,611585,29102766
27,587842481,601004292,13161811,611585,29102933
28,610167399,623284646,13117247,611585,28959270
29,632356413,645624399,13267986,611585,28851427
30,654752907,667908494,13155587,611585,28850399
31,676965219,690226613,13261394,611585,28850080
32,699349353,712504666,13155313,611585,28850554
33,712519955,712522074,2119,3,643
