BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,7486945,20951825,13464880,611585,24105036
2,28672378,41620215,12947837,611585,24775177
3,50196784,63367219,13170435,611585,25550958
4,72086848,85245163,13158315,611585,25551229
5,93968546,107209071,13240525,611585,25551465
6,115802977,129075672,13272695,611585,25550895
7,137429017,150805817,13376800,611585,25551498
8,159383623,172661427,13277804,611585,25550594
9,181071794,194396049,13324255,611585,25550757
10,202920287,216166990,13246703,611585,25551057
11,225548240,238862711,13314471,611585,25551883
12,247242385,260482752,13240367,611585,25551791
13,268932275,282229051,13296776,611585,25551023
14,291072500,304240227,13167727,611585,25518383
15,313198332,326665881,13467549,611585,25433023
16,335411627,348669394,13257767,611585,25433642
17,359087470,372262733,13175263,611585,27819945
18,382434954,395584553,13149599,611585,29103277
19,405187946,418209745,13021799,611585,29103356
20,428167036,441165722,12998686,611585,29104586
21,450963633,463998566,13034933,611585,29103057
22,473962444,487039068,13076624,611585,29104040
23,496740986,509721784,12980798,611585,29103410
24,519359885,532372455,13012570,611585,29103387
25,542083783,555116281,13032498,611585,29103318
26,564735250,577744077,13008827,611585,29102766
27,587379600,600414583,13034983,611585,29102933
28,609586472,622627455,13040983,611585,28959270
29,631748008,644774975,13026967,611585,28851427
30,653931815,666953908,13022093,611585,28850399
31,676101459,689268190,13166731,611585,28850080
32,698417907,711336596,12918689,611585,28850554
33,711351331,711353546,2215,3,643
