BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16524026,42784567,26260541,1223170,48879695
2,62843831,89380763,26536932,1223170,51101669
3,107849730,134523505,26673775,1223170,51101842
4,152237811,178920659,26682848,1223170,51101574
5,196628918,223303278,26674360,1223170,51101296
6,242209485,268943052,26733567,1223170,51103156
7,286539038,313221142,26682104,1223170,51068888
8,331168635,357875960,26707325,1223170,50866147
9,378159117,404537883,26378766,1223170,56922704
10,424475838,450566226,26090388,1223170,58207424
11,471045058,497301009,26255951,1223170,58206579
12,516255102,542619710,26364608,1223170,58206279
13,561880120,588218787,26338667,1223170,58205566
14,607178573,633354480,26175907,1223170,58061685
15,651406943,677539318,26132375,1223170,57701308
16,695660815,722001195,26340380,1223170,57700116
17,722022097,722023924,1827,3,643
