BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,81936,106380,24444,85,3200
2,144826,150443,5617,85,3374
3,188226,194112,5886,85,3390
4,215721,223743,8022,85,3391
5,252114,257847,5733,85,3391
6,279036,284792,5756,85,3389
7,308427,314356,5929,85,3387
8,335855,342592,6737,85,3392
9,360583,366354,5771,85,3392
10,383379,389907,6528,85,3389
11,408313,413854,5541,85,3397
12,431380,437272,5892,85,3445
13,463409,468708,5299,85,3555
14,490888,496108,5220,85,3563
15,513202,518819,5617,85,3560
16,535092,540810,5718,85,3563
17,557718,563395,5677,85,3565
18,578398,582354,3956,85,3555
19,600377,606021,5644,85,3561
20,621466,627043,5577,85,3557
21,642149,645853,3704,85,3559
22,660572,666059,5487,85,3552
23,681453,687089,5636,85,3572
24,701307,705035,3728,85,3550
25,719132,725116,5984,85,3560
26,739080,742806,3726,85,3563
27,756731,766267,9536,85,3553
28,780075,783888,3813,85,3562
29,797536,803607,6071,85,3561
30,818496,825005,6509,85,3559
31,838427,842107,3680,85,3558
32,855428,859099,3671,85,3556
33,875013,877093,2080,8,794
